"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction"
"ENSMUSG00000037110","Ralgapa2","Ral GTPase activating protein, alpha subunit 2 (catalytic)",241694,1.46933417742735,5.80814002377551,27.1441330714912,1.52571780667863e-05,0.0014824361976308,"up"
"ENSMUSG00000051316","Taf7","TATA-box binding protein associated factor 7",24074,-2.62305372740382,2.72125327961028,27.1361604380686,1.52892311991632e-05,0.0014824361976308,"down"
"ENSMUSG00000062181","Ces3b","carboxylesterase 3B",13909,-6.63568360598107,8.23983846347216,27.1335455135891,1.52997599540216e-05,0.0014824361976308,"down"
"ENSMUSG00000046768","Rhoj","ras homolog family member J",80837,-2.40786032344403,2.47694263150829,27.113376706237,1.53812296524214e-05,0.0014824361976308,"down"
"ENSMUSG00000021598","Med10","mediator complex subunit 10",28077,-1.31169735672217,4.57450784753258,27.1113544356173,1.53894240286173e-05,0.0014824361976308,"down"
"ENSMUSG00000048677","Tpcn2","two pore segment channel 2",233979,-1.75045749487059,3.3106627600768,27.095298289393,1.54546510586393e-05,0.0014824361976308,"down"
"ENSMUSG00000019710","Mrpl24","mitochondrial ribosomal protein L24",67707,-1.20562049032995,6.57676563935547,27.0531598473061,1.56272504193536e-05,0.00149001621812795,"down"
"ENSMUSG00000032733","Snx33","sorting nexin 33",235406,0.982780900517741,4.61442359665614,27.0073458069583,1.58172542138294e-05,0.00149915558837385,"up"
"ENSMUSG00000032220","Myo1e","myosin IE",71602,1.06916970750749,5.33874835051825,26.9544710970436,1.60396262517428e-05,0.00150992366851019,"up"
"ENSMUSG00000038327","Serpinb9f","serine (or cysteine) peptidase inhibitor, clade B, member 9f",20709,4.43835369691318,-0.0690734408415581,32.5303032405335,1.61718792218394e-05,0.00150992366851019,"up"
"ENSMUSG00000047953","Gp5","glycoprotein 5 (platelet)",14729,-6.01535032715494,0.809485871989749,26.9132425430264,1.6215345557699e-05,0.00150992366851019,"down"
"ENSMUSG00000002957","Ap2a2","adaptor-related protein complex 2, alpha 2 subunit",11772,0.929688459668233,6.73141059223361,26.8324952153046,1.65655091720049e-05,0.00152891430543868,"up"
"ENSMUSG00000108976","Gm29797","predicted gene, 29797",101056205,-6.26353976350441,-0.970614914298907,27.6384654343666,1.66180700910092e-05,0.00152891430543868,"down"
"ENSMUSG00000015342","Xk","X-linked Kx blood group",22439,1.58662444668548,2.45670981915037,26.8003072645648,1.67073471799491e-05,0.00152891430543868,"up"
"ENSMUSG00000032867","Fbxw8","F-box and WD-40 domain protein 8",231672,1.1100183148329,6.14367220664321,26.6318599783867,1.74711806006284e-05,0.00158967776402175,"up"
"ENSMUSG00000021253","Tgfb3","transforming growth factor, beta 3",21809,-3.72293851888337,2.18347926416336,26.5205624805082,1.79963680414439e-05,0.00162816004729495,"down"
"ENSMUSG00000034456","Uroc1","urocanase domain containing 1",243537,-1.57988335237528,8.97740501651216,26.467761983757,1.82514227207134e-05,0.00163546153260264,"down"
"ENSMUSG00000036098","Myrf","myelin regulatory factor",225908,0.957000527760745,4.94648301307227,26.4613838565067,1.82824940528336e-05,0.00163546153260264,"up"
"ENSMUSG00000032244","Fem1b","fem 1 homolog b",14155,1.85620487976285,6.25236705870306,26.3186480108574,1.89928947087894e-05,0.00166294068535957,"up"
"ENSMUSG00000064370","CYTB","cytochrome b",17711,-2.60352089720433,14.356295239441,26.3160496210479,1.90060982871232e-05,0.00166294068535957,"down"
"ENSMUSG00000030327","Necap1","NECAP endocytosis associated 1",67602,1.34708015442617,5.78223159413716,26.3115212718957,1.90291323927517e-05,0.00166294068535957,"up"
"ENSMUSG00000035521","Gnptg","N-acetylglucosamine-1-phosphotransferase, gamma subunit",214505,-1.57530832966525,4.63519102326183,26.2946139364042,1.91153990441801e-05,0.00166294068535957,"down"
"ENSMUSG00000059434","Gckr","glucokinase regulatory protein",231103,-2.14812160895666,8.05310637210549,26.2921575730981,1.91279670663216e-05,0.00166294068535957,"down"
"ENSMUSG00000018830","Myh11","myosin, heavy polypeptide 11, smooth muscle",17880,-3.31858332104934,2.97117810355231,26.2749427213889,1.92162963076155e-05,0.00166294068535957,"down"
"ENSMUSG00000031708","Tecr","trans-2,3-enoyl-CoA reductase",106529,-1.37313528835731,7.47618110102936,26.2304134978154,1.94468117611929e-05,0.00167379234418094,"down"
"ENSMUSG00000055137","Sugct","succinyl-CoA glutarate-CoA transferase",192136,-1.49906999498865,4.99657815204982,26.1559273154133,1.98390645275747e-05,0.00169512501111563,"down"
"ENSMUSG00000025348","Itga7","integrin alpha 7",16404,-1.78954799045837,2.99706400159819,26.1430791292701,1.99075787903425e-05,0.00169512501111563,"down"
"ENSMUSG00000112023","Lilr4b","leukocyte immunoglobulin-like receptor, subfamily B, member 4B",14727,-3.37404399916472,4.27517655575819,26.0269982054177,2.05382263437373e-05,0.00173867029418069,"down"
"ENSMUSG00000026116","Tmem131","transmembrane protein 131",56030,0.944495584372781,5.45215917750928,26.009099364764,2.06373601457107e-05,0.00173867029418069,"up"
"ENSMUSG00000053158","Fes","feline sarcoma oncogene",14159,-1.51390524865725,4.5114493298819,25.9760106132503,2.08219786111095e-05,0.00174499139697209,"down"
"ENSMUSG00000029777","Gars","glycyl-tRNA synthetase",353172,1.03044000732494,6.41412503898157,25.9351054740641,2.10526615365453e-05,0.00174780117929503,"up"
"ENSMUSG00000041957","Pkp2","plakophilin 2",67451,1.01996023598055,5.50608045344377,25.9073064073592,2.12109974480785e-05,0.00174780117929503,"up"
"ENSMUSG00000029625","Cpsf4","cleavage and polyadenylation specific factor 4",54188,-0.979497623096511,4.76677536609177,25.8957151207938,2.12773952922361e-05,0.00174780117929503,"down"
"ENSMUSG00000013974","Mcemp1","mast cell expressed membrane protein 1",69189,-4.01056626977336,-0.0955123942579597,25.8927232958205,2.12945694142583e-05,0.00174780117929503,"down"
"ENSMUSG00000028820","Sfpq","splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)",71514,-1.5642122220908,6.20114997900541,25.8265427294325,2.1678297596687e-05,0.00176387286613216,"down"
"ENSMUSG00000029377","Ereg","epiregulin",13874,-4.73268605223527,-0.0428394525255927,25.8040844846317,2.18101956615822e-05,0.00176387286613216,"down"
"ENSMUSG00000031731","Ap1g1","adaptor protein complex AP-1, gamma 1 subunit",11765,1.2722411807518,6.50237473335452,25.7707245856739,2.20077115309047e-05,0.00176387286613216,"up"
"ENSMUSG00000078945","Naip2","NLR family, apoptosis inhibitory protein 2",17948,1.99434719573896,4.8010224952927,25.7396720716068,2.21932914062821e-05,0.00176387286613216,"up"
"ENSMUSG00000039234","Sec24d","Sec24 related gene family, member D (S. cerevisiae)",69608,1.85849646670579,6.33408808222358,25.7054363863363,2.23998429165553e-05,0.00176387286613216,"up"
"ENSMUSG00000039616","Mocos","molybdenum cofactor sulfurase",68591,1.33016414253994,6.36478116665773,25.6823858334114,2.25400733950043e-05,0.00176387286613216,"up"
"ENSMUSG00000026219","Trip12","thyroid hormone receptor interactor 12",14897,1.1319155245333,7.2679276483871,25.6769706855053,2.25731534734483e-05,0.00176387286613216,"up"
"ENSMUSG00000051748","Wfdc21","WAP four-disulfide core domain 21",66107,-4.69616242763713,7.91119958015807,25.6574498020625,2.2692835775271e-05,0.00176387286613216,"down"
"ENSMUSG00000020705","Ddx42","DEAD box helicase 42",72047,-0.914421967964862,5.59558918822306,25.6358045698907,2.28263389692821e-05,0.00176387286613216,"down"
"ENSMUSG00000006289","Osgep","O-sialoglycoprotein endopeptidase",66246,-1.27840387975114,4.29378614996807,25.6125123774132,2.29709422004204e-05,0.00176387286613216,"down"
"ENSMUSG00000029369","Afm","afamin",280662,-2.22609851137407,7.4667079305882,25.6068703369935,2.30061169526495e-05,0.00176387286613216,"down"
"ENSMUSG00000033159","Cnppd1","cyclin Pas1/PHO80 domain containing 1",69171,-1.43380437217129,6.43110217195514,25.5997164540358,2.30508002619145e-05,0.00176387286613216,"down"
"ENSMUSG00000037815","Ctnna1","catenin (cadherin associated protein), alpha 1",12385,0.939764548850113,7.76900311840691,25.5918895075582,2.30997942390753e-05,0.00176387286613216,"up"
"ENSMUSG00000024055","Cyp4f13","cytochrome P450, family 4, subfamily f, polypeptide 13",170716,-1.22415796738099,6.23999210721098,25.591851568174,2.31000319984446e-05,0.00176387286613216,"down"
"ENSMUSG00000021636","Marveld2","MARVEL (membrane-associating) domain containing 2",218518,1.02688815995551,3.81398552044157,25.5835677168605,2.31520083540552e-05,0.00176387286613216,"up"
"ENSMUSG00000071369","Map3k5","mitogen-activated protein kinase kinase kinase 5",26408,1.54040548180631,5.73902890950708,25.5330655124656,2.34716072653128e-05,0.00177688924760985,"up"
"ENSMUSG00000029359","Tesc","tescalcin",57816,-3.26852057829206,0.217783587952365,25.5214094110182,2.35460422813338e-05,0.00177688924760985,"down"
"ENSMUSG00000059866","Tnip2","TNFAIP3 interacting protein 2",231130,-1.60474821934818,3.48640472751546,25.4896947910624,2.37498546675298e-05,0.00178381573524093,"down"
"ENSMUSG00000041362","Shtn1","shootin 1",71653,1.13052057830641,5.36774583191315,25.3988717321792,2.43440688897383e-05,0.00181986201376199,"up"
"ENSMUSG00000028889","Yrdc","yrdC domain containing (E.coli)",230734,-1.32361809777027,4.40715671661901,25.2766753087154,2.51688448908556e-05,0.00186563700418924,"down"
"ENSMUSG00000035506","Slc12a8","solute carrier family 12 (potassium/chloride transporters), member 8",171286,-3.00522601838718,0.208936497075679,25.2734920069142,2.51907276204663e-05,0.00186563700418924,"down"
"ENSMUSG00000042453","Reln","reelin",19699,1.18904581055734,5.67767896572155,25.2493180425773,2.53575725635891e-05,0.00186929920337976,"up"
"ENSMUSG00000046761","Fam83h","family with sequence similarity 83, member H",105732,1.14461660029295,4.2253945172091,25.2142438340245,2.56017611079842e-05,0.00187860295908955,"up"
"ENSMUSG00000002588","Pon1","paraoxonase 1",18979,-2.16437375399306,9.13867185867928,25.1579371171343,2.599906395108e-05,0.00189900502428003,"down"
"ENSMUSG00000036550","Cnot1","CCR4-NOT transcription complex, subunit 1",234594,1.41233271258355,6.73904137766086,25.1383926920196,2.61385129486713e-05,0.00190047279306709,"up"
"ENSMUSG00000033732","Sf3b3","splicing factor 3b, subunit 3",101943,0.940770384721029,6.13673398177167,25.1166302840923,2.62947321992324e-05,0.00190314100367444,"up"
"ENSMUSG00000026832","Cytip","cytohesin 1 interacting protein",227929,-3.65292609269237,2.5298023234024,25.0587421942069,2.67151737436819e-05,0.00192482222407533,"down"
"ENSMUSG00000023092","Fhl1","four and a half LIM domains 1",14199,-1.99226330529681,3.51991490216636,25.0199892961204,2.70006641116408e-05,0.00193249177406694,"down"
"ENSMUSG00000041506","Rrp9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein",27966,-1.2488604985236,4.03474442407977,24.9867441062373,2.72481890631489e-05,0.00193249177406694,"down"
"ENSMUSG00000044562","Rasip1","Ras interacting protein 1",69903,-1.85427329982981,3.63355842334808,24.972197112751,2.73572626493268e-05,0.00193249177406694,"down"
"ENSMUSG00000037852","Cpe","carboxypeptidase E",12876,2.67348397212615,2.53439509179701,24.9703632249079,2.73710463913782e-05,0.00193249177406694,"up"
"ENSMUSG00000036606","Plxnb2","plexin B2",140570,1.17294790846009,7.78651909173986,24.9627370508487,2.74284457036443e-05,0.00193249177406694,"up"
"ENSMUSG00000044080","S100a1","S100 calcium binding protein A1",20193,-1.4646842103401,7.15602461781408,24.9079888645718,2.78443262019599e-05,0.00195315068772602,"down"
"ENSMUSG00000033379","Atp6v0b","ATPase, H+ transporting, lysosomal V0 subunit B",114143,-0.948877951861096,6.73980281184596,24.7429429660497,2.91395307008379e-05,0.00203503836556773,"down"
"ENSMUSG00000001440","Kpnb1","karyopherin (importin) beta 1",16211,0.900297794629258,7.03458296184216,24.6397101905839,2.99824164861436e-05,0.0020847599026588,"up"
"ENSMUSG00000071177","Serpina1d","serine (or cysteine) peptidase inhibitor, clade A, member 1D",20703,-3.47020416543875,10.7135194289596,24.5852948396283,3.04372111947119e-05,0.00210718136457999,"down"
"ENSMUSG00000034275","Igsf9b","immunoglobulin superfamily, member 9B",235086,4.49129744151702,0.34746157914248,24.5589161005312,3.06603398450956e-05,0.00210989421451882,"up"
"ENSMUSG00000029556","Hnf1a","HNF1 homeobox A",21405,1.65891755418719,5.0257911534264,24.5493829062755,3.07414091420189e-05,0.00210989421451882,"up"
"ENSMUSG00000020752","Recql5","RecQ protein-like 5",170472,-1.20558873305419,4.61247118852983,24.4705764955926,3.14204484063392e-05,0.00214573608232082,"down"
"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor (GEF) 3",71704,2.00084104595941,6.04334811860612,24.4382824342241,3.17033460056592e-05,0.00214573608232082,"up"
"ENSMUSG00000033149","Phldb2","pleckstrin homology like domain, family B, member 2",208177,1.20539113580674,5.87833993453931,24.4365662505787,3.17184561564746e-05,0.00214573608232082,"up"
"ENSMUSG00000037157","Il22ra1","interleukin 22 receptor, alpha 1",230828,2.81680875435365,3.71433004049228,24.4270188531275,3.18026575034675e-05,0.00214573608232082,"up"
"ENSMUSG00000030795","Fus","fused in sarcoma",233908,-1.40262304393263,6.55405261089017,24.3534314044251,3.24597538407294e-05,0.00217190806421298,"down"
"ENSMUSG00000037072","Selenof","selenoprotein F",93684,-1.24517558784831,7.18744828520671,24.3462468140683,3.25246847698611e-05,0.00217190806421298,"down"
"ENSMUSG00000029999","Tgfa","transforming growth factor alpha",21802,2.16763204688633,5.22494585606137,24.3379585849176,3.25997630689507e-05,0.00217190806421298,"up"
"ENSMUSG00000029229","Chic2","cysteine-rich hydrophobic domain 2",74277,-1.0140847978257,4.52000418659371,24.2853370642196,3.30807915698451e-05,0.00219158758222827,"down"
"ENSMUSG00000030782","Tgfb1i1","transforming growth factor beta 1 induced transcript 1",21804,-2.81246923040279,2.51251310812003,24.2756230032586,3.3170420606482e-05,0.00219158758222827,"down"
"ENSMUSG00000038369","Ncoa6","nuclear receptor coactivator 6",56406,0.801296269537123,4.95140378975321,24.2393679552955,3.35072447440616e-05,0.00220047519355283,"up"
"ENSMUSG00000014786","Slc9a5","solute carrier family 9 (sodium/hydrogen exchanger), member 5",277973,-2.63488322128837,1.0191683121576,24.2314463572829,3.35813271389398e-05,0.00220047519355283,"down"
"ENSMUSG00000011831","Evi5","ecotropic viral integration site 5",14020,1.01884782579491,6.9759144988926,24.2104997516632,3.37780670479416e-05,0.00220271334025242,"up"
"ENSMUSG00000022031","Elp3","elongator acetyltransferase complex subunit 3",74195,1.13324888824077,5.04013329691645,24.1984129768422,3.38921540138067e-05,0.00220271334025242,"up"
"ENSMUSG00000029659","Medag","mesenteric estrogen dependent adipogenesis",70717,-6.29469321158418,-0.299859752616636,24.172594569164,3.41372413313468e-05,0.00220962314519933,"down"
"ENSMUSG00000045838","Ccdc9b","coiled-coil domain containing 9B",214239,-1.52760999773755,2.83038592666234,24.1377259461038,3.44712636403626e-05,0.00222221024674289,"down"
"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II",16178,-4.92972536098831,0.828511096618297,24.1082266785267,3.47565899556339e-05,0.0022315692817079,"down"
"ENSMUSG00000016194","Hsd11b1","hydroxysteroid 11-beta dehydrogenase 1",15483,-1.8772779239669,8.85580005297002,24.0539455886046,3.52882588670086e-05,0.00225337825309025,"down"
"ENSMUSG00000108396","Gm6905","ribosomal protein L11 pseudogene",628696,-7.45374365647338,-1.43271504777301,24.7179389774507,3.53792980765285e-05,0.00225337825309025,"down"
"ENSMUSG00000006462","A530013C23Rik","RIKEN cDNA A530013C23 gene",329562,-2.98808281818188,0.538793989652478,24.0260374415524,3.55650035935439e-05,0.00225613414722252,"down"
"ENSMUSG00000038806","Sde2","SDE2 telomere maintenance homolog (S. pombe)",208768,-2.02394712745106,4.34935194286452,24.0119134661622,3.57059476920225e-05,0.00225613414722252,"down"
"ENSMUSG00000041324","Inhba","inhibin beta-A",16323,-3.12011413070174,2.04261380884842,23.9628766658361,3.61999618808881e-05,0.0022783082728434,"down"
"ENSMUSG00000006529","Itih1","inter-alpha trypsin inhibitor, heavy chain 1",16424,-2.34968329434303,8.81312302984086,23.9300875392773,3.65343808466712e-05,0.0022903029378801,"down"
"ENSMUSG00000051000","Fam160a1","family with sequence similarity 160, member A1",229488,1.63298255820833,2.49852276926141,23.9065151191321,3.67768459939497e-05,0.00229646164220259,"up"
"ENSMUSG00000022610","Mapk12","mitogen-activated protein kinase 12",29857,-1.99850895055413,3.07400444518958,23.8882221213351,3.69661972815399e-05,0.00229926859107015,"down"
"ENSMUSG00000041328","Pcf11","PCF11 cleavage and polyadenylation factor subunit",74737,-1.72610951632417,5.61903891827522,23.8680734171377,3.71759687093249e-05,0.00230331887065595,"down"
"ENSMUSG00000022816","Fstl1","follistatin-like 1",14314,-2.29818173540751,3.9004202625126,23.7757596750864,3.81535332031026e-05,0.00235472367904265,"down"
"ENSMUSG00000016559","H3f3b","H3.3 histone B",15081,-1.16455950423399,7.12531287325225,23.759340324764,3.83302793653949e-05,0.00235649821751036,"down"
"ENSMUSG00000044026","Slc35g1","solute carrier family 35, member G1",240660,1.73428571681585,5.64212817820197,23.7139706863409,3.88232460049606e-05,0.00237762517744996,"up"
